BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460844.932293,0.98979,0.00142,1.0147,-1.43,1.42,11.69,14398
2460844.932444,0.99139,0.00142,1.0147,0.79,-0.55,11.25,15794
2460844.932607,0.99138,0.00142,1.0148,-1.70,0.80,11.57,16052
2460844.932760,0.98989,0.00142,1.0148,0.27,1.17,11.18,15320
2460844.932924,0.99079,0.00142,1.0148,-0.72,0.71,11.10,16105
2460844.933075,0.99126,0.00142,1.0148,0.49,0.87,11.32,15667
2460844.933238,0.98840,0.00142,1.0149,-1.84,-0.42,10.42,17525
2460844.933389,0.98964,0.00142,1.0149,-0.23,1.80,10.57,17884
2460844.933539,0.99135,0.00142,1.0149,-1.73,-0.13,10.76,17510
2460844.933702,0.98828,0.00142,1.0150,-0.01,-0.14,11.16,15473
2460844.933853,0.98962,0.00142,1.0150,-1.00,-0.07,11.25,14302
2460844.934003,0.98892,0.00142,1.0150,-0.48,-0.03,11.03,14781
2460844.934169,0.99087,0.00142,1.0151,-0.02,0.50,11.41,15577
2460844.934320,0.99161,0.00142,1.0151,-1.17,0.15,11.93,13160
2460844.934471,0.98859,0.00142,1.0151,0.52,-0.05,10.91,15049
2460844.934633,0.99022,0.00142,1.0151,0.01,0.17,10.92,16960
2460844.934785,0.99129,0.00142,1.0152,0.34,-0.28,11.77,12765
2460844.934959,0.98940,0.00142,1.0152,-1.21,-0.23,11.11,15700
2460844.935110,0.98934,0.00142,1.0152,-1.73,-0.54,9.66,17361
2460844.935272,0.98768,0.00142,1.0153,-0.43,0.57,10.54,17385
2460844.935423,0.99018,0.00142,1.0153,-0.96,-0.33,10.47,15343
2460844.935585,0.99404,0.00142,1.0154,0.26,0.23,10.11,17575
2460844.935736,0.99261,0.00142,1.0154,-1.31,-0.36,9.91,19232
2460844.935899,0.99151,0.00142,1.0154,-0.11,0.97,10.65,17457
2460844.936050,0.99081,0.00142,1.0155,-1.76,0.35,10.90,18039
2460844.936364,0.99082,0.00142,1.0155,0.09,0.11,10.40,18791
2460844.936515,0.99193,0.00142,1.0156,-0.37,-0.09,8.94,23105
2460844.936677,0.98791,0.00142,1.0156,0.73,0.04,9.74,20523
2460844.936828,0.99087,0.00142,1.0157,-1.58,0.26,9.83,18933
2460844.936990,0.99146,0.00142,1.0157,-0.42,-0.24,10.71,19983
2460844.937143,0.99477,0.00142,1.0158,-0.59,-0.12,10.57,18625
2460844.937305,0.99030,0.00142,1.0158,0.01,0.26,10.43,19850
2460844.937456,0.99440,0.00142,1.0158,-0.46,0.14,10.31,18504
2460844.937619,0.99103,0.00142,1.0159,-1.76,0.80,9.69,19169
2460844.937770,0.99357,0.00142,1.0159,-0.54,1.13,10.35,18949
2460844.937924,0.99241,0.00142,1.0160,-0.17,-0.11,10.21,18600
2460844.938077,0.99214,0.00142,1.0160,-1.69,2.04,10.85,17037
2460844.938239,0.99157,0.00142,1.0161,0.43,-0.59,10.36,15470
2460844.938390,0.99325,0.00142,1.0161,-0.99,-0.79,9.71,16711
2460844.938552,0.98945,0.00142,1.0162,-0.17,-0.63,10.10,17296
2460844.938714,0.99489,0.00142,1.0162,-1.34,0.41,9.39,20422
2460844.938866,0.99172,0.00142,1.0163,-0.42,-1.12,9.02,21456
2460844.939020,0.99329,0.00142,1.0163,-0.13,-1.39,9.79,14196
2460844.939184,0.98922,0.00142,1.0164,-0.03,-1.38,11.07,12934
2460844.939335,0.99274,0.00142,1.0164,1.43,-0.98,10.67,15330
2460844.939497,0.99226,0.00142,1.0165,-1.31,-1.04,9.11,17378
2460844.939659,0.99021,0.00142,1.0165,-1.43,-0.68,9.62,14646
2460844.939810,0.99079,0.00142,1.0166,1.58,-0.79,8.52,20758
2460844.939961,0.99263,0.00142,1.0167,-1.36,0.16,9.06,18751
2460844.940124,0.99205,0.00142,1.0167,-0.84,-0.04,8.32,18075
2460844.940275,0.99185,0.00142,1.0168,-0.54,0.17,8.69,22137
2460844.940437,0.99324,0.00142,1.0168,-2.89,-0.13,8.16,21501
2460844.940588,0.99085,0.00142,1.0169,0.05,0.94,9.77,15101
2460844.940739,0.98926,0.00142,1.0169,-1.72,0.33,8.79,18476
2460844.940903,0.99322,0.00142,1.0170,0.02,0.77,9.54,15609
2460844.941054,0.99170,0.00142,1.0171,-1.95,0.94,8.33,19091
