BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460844.930419,0.98458,0.00129,1.0145,0.43,0.12,11.83,20338
2460844.930574,0.98915,0.00130,1.0145,1.00,0.09,12.08,15811
2460844.930731,0.98920,0.00130,1.0145,-0.17,1.92,10.80,21366
2460844.930888,0.98691,0.00130,1.0145,-0.99,1.00,11.31,17523
2460844.931045,0.98755,0.00130,1.0146,2.42,0.15,11.66,20643
2460844.931201,0.98609,0.00129,1.0146,1.08,1.11,12.39,17850
2460844.931359,0.98345,0.00129,1.0146,0.76,2.06,10.15,24078
2460844.931516,0.98601,0.00129,1.0146,0.08,0.52,10.09,23562
2460844.931666,0.98633,0.00129,1.0146,1.07,0.61,10.94,21505
2460844.931827,0.98761,0.00129,1.0147,-0.04,2.24,10.23,23457
2460844.931986,0.98691,0.00129,1.0147,1.16,0.98,10.71,21052
2460844.932143,0.99135,0.00130,1.0147,-1.12,1.26,10.04,22837
2460844.932300,0.98849,0.00130,1.0147,0.05,2.22,11.88,18351
2460844.932450,0.99005,0.00130,1.0147,2.08,0.24,11.49,19871
2460844.932608,0.98794,0.00129,1.0148,-0.62,1.05,11.75,19774
2460844.932766,0.98977,0.00129,1.0148,1.63,1.80,11.60,18934
2460844.932924,0.98845,0.00129,1.0148,0.38,1.02,11.38,20472
2460844.933079,0.98905,0.00129,1.0148,1.61,1.49,11.63,19708
2460844.933237,0.98301,0.00129,1.0149,-0.31,0.36,10.67,22793
2460844.933393,0.98758,0.00129,1.0149,0.93,2.42,10.92,22508
2460844.933551,0.98834,0.00129,1.0149,-0.48,0.57,11.13,22032
2460844.933701,0.98983,0.00129,1.0150,1.34,0.73,11.33,19882
2460844.933859,0.98700,0.00129,1.0150,0.33,0.85,11.77,17962
2460844.934016,0.98505,0.00129,1.0150,0.68,0.24,11.19,19448
2460844.934166,0.98902,0.00129,1.0151,1.10,1.30,10.75,20022
2460844.934323,0.98749,0.00129,1.0151,0.03,0.70,12.16,16812
2460844.934480,0.98583,0.00129,1.0151,1.59,0.60,11.18,20215
2460844.934637,0.98876,0.00129,1.0151,1.21,0.74,11.12,21779
2460844.934795,0.98672,0.00129,1.0152,1.68,0.22,11.90,16835
2460844.934957,0.98590,0.00129,1.0152,0.08,0.43,11.50,19483
2460844.935112,0.98764,0.00129,1.0152,-0.75,-0.11,10.26,22554
2460844.935272,0.98483,0.00129,1.0153,0.87,1.27,10.77,22610
2460844.935437,0.98840,0.00129,1.0153,0.26,0.31,10.40,20981
2460844.935595,0.98989,0.00129,1.0154,1.48,0.96,10.56,21923
2460844.935752,0.98679,0.00129,1.0154,-0.29,0.18,10.22,25062
2460844.935905,0.98825,0.00129,1.0154,1.29,1.78,10.96,21414
2460844.936060,0.98870,0.00129,1.0155,-0.45,1.17,11.21,23065
2460844.936374,0.98804,0.00129,1.0155,1.36,0.88,10.79,23904
