BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460422.961226,1.00155,0.00103,1.2420,1.48,-0.76,23.24,26271
2460422.961423,1.00060,0.00103,1.2411,1.22,-0.46,23.71,22452
2460422.961667,1.00215,0.00103,1.2401,0.92,0.59,25.02,20361
2460422.961875,0.99929,0.00103,1.2392,-1.08,-1.12,24.20,20537
2460422.962096,1.00014,0.00103,1.2382,-2.15,-0.65,24.56,20012
2460422.962304,1.00143,0.00103,1.2373,-1.30,-0.37,25.61,15985
2460422.962524,1.00123,0.00103,1.2364,-1.97,-0.39,24.48,19184
2460422.962768,1.00091,0.00103,1.2354,0.90,1.12,24.26,18723
2460422.962977,0.99894,0.00102,1.2345,0.27,0.01,23.22,24244
2460422.963186,0.99867,0.00102,1.2336,-0.16,0.58,23.73,24422
2460422.963406,0.99948,0.00102,1.2326,1.43,0.34,23.73,22704
2460422.963638,0.99986,0.00102,1.2317,-0.01,0.08,24.28,23389
2460422.963847,1.00097,0.00102,1.2308,1.31,0.11,25.51,17868
2460422.964056,1.00056,0.00102,1.2299,1.80,-0.62,24.26,22134
2460422.964264,1.00171,0.00102,1.2291,0.89,-0.58,24.14,19888
2460422.964462,0.99917,0.00102,1.2282,0.55,-0.45,23.88,23518
2460422.964670,1.00150,0.00102,1.2273,0.80,-0.02,23.90,21598
2460422.964891,1.00109,0.00102,1.2264,-0.73,-0.55,23.96,21475
2460422.965123,1.00033,0.00102,1.2255,-1.71,0.20,24.47,22417
2460422.965355,1.00073,0.00102,1.2245,-0.37,-0.52,24.14,22337
2460422.965575,0.99990,0.00101,1.2236,0.21,-0.47,23.48,23574
2460422.965796,0.99890,0.00101,1.2227,0.46,1.00,23.58,24343
2460422.966005,1.00148,0.00101,1.2219,-0.44,-0.26,23.65,22309
2460422.966225,1.00028,0.00101,1.2210,2.23,0.00,23.33,23193
2460422.966445,0.99994,0.00101,1.2201,1.43,-0.45,23.52,23001
2460422.966666,0.99906,0.00101,1.2192,1.05,0.32,23.67,24589
2460422.966886,0.99973,0.00101,1.2183,3.02,0.10,24.40,21023
2460422.967176,0.99967,0.00101,1.2171,0.36,-0.81,23.62,27808
2460422.967397,1.00007,0.00101,1.2163,0.08,0.20,23.04,23124
