BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460423.053398,1.00064,0.00094,1.0260,-1.74,-1.15,24.15,12188
2460423.053558,0.99939,0.00094,1.0259,0.92,-0.15,24.11,12361
2460423.053726,1.00061,0.00094,1.0258,-0.60,-2.90,24.69,12031
2460423.053884,1.00142,0.00095,1.0257,0.82,-2.80,23.17,11581
2460423.054924,0.99993,0.00094,1.0249,-1.67,0.04,23.02,13676
2460423.055083,1.00168,0.00094,1.0248,0.25,-0.50,24.02,11856
2460423.056071,0.99866,0.00094,1.0240,-0.67,1.14,23.39,12802
2460423.056390,0.99969,0.00094,1.0238,0.66,0.91,21.49,16509
2460423.056557,1.00222,0.00094,1.0237,-0.05,1.35,23.96,12732
2460423.056723,1.00174,0.00094,1.0236,0.14,1.59,23.14,13886
2460423.056883,1.00238,0.00094,1.0234,-0.42,-0.67,21.76,16058
2460423.057042,1.00106,0.00094,1.0233,-1.27,-0.71,24.29,12745
2460423.057215,1.00102,0.00094,1.0232,0.84,0.80,21.97,15300
2460423.057372,1.00064,0.00094,1.0231,-0.55,-2.89,22.24,14653
2460423.057538,1.00045,0.00094,1.0230,1.35,-1.06,23.08,13721
2460423.057712,1.00072,0.00094,1.0229,-0.58,-0.20,22.71,13766
2460423.057892,1.00178,0.00094,1.0228,-1.11,0.34,24.15,12237
2460423.058065,1.00010,0.00094,1.0226,0.90,-1.47,22.93,13226
2460423.058269,1.00304,0.00094,1.0225,-2.33,1.59,23.41,13085
2460423.058435,1.00020,0.00094,1.0224,0.64,1.76,23.22,13003
2460423.058609,1.00042,0.00094,1.0223,1.44,-0.09,23.44,12505
2460423.058785,1.00033,0.00094,1.0222,-1.22,-0.01,22.93,14923
2460423.058943,1.00320,0.00094,1.0221,-0.69,1.56,23.92,11810
2460423.059131,0.99923,0.00094,1.0219,1.52,0.02,22.36,15013
2460423.059329,1.00122,0.00094,1.0218,-2.71,0.19,22.35,15354
2460423.059501,1.00039,0.00094,1.0217,1.54,0.23,22.02,15350
2460423.059662,1.00097,0.00094,1.0216,-0.03,-0.65,22.15,16799
2460423.059823,1.00006,0.00094,1.0215,0.29,1.22,21.69,17362
2460423.059996,1.00044,0.00094,1.0214,-1.04,-0.17,23.32,13637
2460423.060156,1.00071,0.00094,1.0213,0.80,0.01,22.92,13976
2460423.060314,0.99977,0.00093,1.0212,-0.47,1.40,22.20,16669
2460423.060473,0.99996,0.00093,1.0211,-1.09,1.64,21.57,16240
2460423.060677,1.00142,0.00094,1.0210,0.76,0.32,22.72,15446
