BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460660.818736,1.00013,0.00056,1.0556,-0.30,0.46,19.72,40817
2460660.819002,0.99899,0.00056,1.0550,-2.00,-0.04,19.42,49421
2460660.819280,1.00110,0.00056,1.0545,-1.30,-0.59,19.15,51155
2460660.819547,1.00119,0.00056,1.0539,0.51,-0.61,18.95,55622
2460660.819813,1.00116,0.00056,1.0534,0.62,-0.95,18.50,57710
2460660.820080,0.99919,0.00056,1.0528,1.55,0.62,18.61,52734
2460660.820347,1.00173,0.00056,1.0523,0.30,0.18,18.76,54494
2460660.820625,0.99991,0.00056,1.0517,0.79,-0.64,18.60,51229
2460660.820891,1.00078,0.00056,1.0512,-0.01,0.37,18.71,52087
2460660.821158,0.99917,0.00056,1.0507,-0.36,0.98,18.54,53078
2460660.821425,1.00160,0.00056,1.0501,-1.22,-1.15,18.37,51861
2460660.821703,0.99994,0.00056,1.0496,-0.38,-1.09,18.96,50783
2460660.821969,1.00081,0.00056,1.0491,0.68,-0.35,19.58,46408
2460660.822236,1.00005,0.00056,1.0485,1.77,-0.34,19.33,45992
2460660.822503,1.00028,0.00056,1.0480,0.57,-0.46,19.18,49127
2460660.822769,1.00118,0.00056,1.0475,0.12,0.41,19.04,52881
2460660.823048,1.00133,0.00056,1.0470,0.11,0.27,19.18,47261
2460660.823314,1.00035,0.00056,1.0465,0.44,0.07,18.96,45354
2460660.823581,1.00079,0.00056,1.0459,-0.48,-0.41,19.72,40412
2460660.823848,0.99990,0.00056,1.0454,-1.11,-0.32,18.62,48214
2460660.824115,0.99996,0.00056,1.0449,0.87,-0.33,19.36,49051
2460660.824393,1.00025,0.00056,1.0444,2.38,0.19,19.40,46268
2460660.824660,1.00084,0.00056,1.0439,0.83,-0.20,19.25,48096
2460660.824950,0.99887,0.00056,1.0434,-0.32,-0.69,18.46,58393
2460660.825217,0.99987,0.00056,1.0429,-0.23,0.03,18.66,54078
2460660.825495,1.00231,0.00056,1.0424,-0.57,0.23,18.80,48381
2460660.825762,0.99985,0.00056,1.0419,-1.30,-0.48,18.31,54419
2460660.826029,1.00108,0.00056,1.0414,-1.47,-0.66,18.51,47757
2460660.826296,0.99999,0.00056,1.0410,0.49,-0.41,18.80,48206
2460660.826574,0.99998,0.00056,1.0405,1.14,-0.24,18.25,50194
2460660.826841,1.00080,0.00056,1.0400,1.14,-0.11,18.92,50038
2460660.827154,1.00063,0.00056,1.0395,0.14,0.36,19.00,48831
2460660.827955,1.00065,0.00056,1.0381,-1.77,0.60,19.17,42166
2460660.828222,0.99999,0.00056,1.0376,-1.22,0.09,19.10,46200
2460660.828500,0.99906,0.00056,1.0372,0.88,-0.56,18.77,49711
2460660.828767,0.99864,0.00056,1.0367,1.48,-0.77,18.46,51843
2460660.829033,0.99883,0.00056,1.0363,2.28,0.53,18.27,52765
2460660.829300,0.99920,0.00056,1.0358,-0.71,0.19,18.82,49933
2460660.829578,1.00018,0.00056,1.0354,-0.25,0.22,19.74,41598
2460660.829845,0.99894,0.00056,1.0350,-0.33,0.99,19.40,41809
2460660.830111,0.99997,0.00056,1.0345,-0.50,0.42,19.22,41310
2460660.830378,1.00002,0.00056,1.0341,-1.40,-0.79,18.60,51701
2460660.830656,1.00289,0.00056,1.0337,0.00,0.08,18.78,48855
2460660.830923,0.99691,0.00055,1.0332,1.18,-0.40,18.61,49451
2460660.831201,0.99748,0.00055,1.0328,1.65,0.75,19.70,40286
2460660.831468,0.99917,0.00056,1.0324,0.18,-0.27,19.93,41853
2460660.831746,0.99987,0.00055,1.0319,1.20,-1.07,19.90,39465
2460660.832012,1.00093,0.00055,1.0315,0.06,-0.20,19.09,49272
2460660.832279,1.00022,0.00055,1.0311,-0.20,0.52,19.23,48790
2460660.832557,0.99852,0.00055,1.0307,-0.22,0.17,19.56,43047
2460660.832824,0.99955,0.00055,1.0303,-1.23,-0.60,19.14,45434
2460660.833091,0.99960,0.00055,1.0299,0.97,-0.25,19.04,50281
2460660.833357,0.99973,0.00055,1.0295,1.96,-0.32,19.14,45441
2460660.833635,1.00057,0.00055,1.0291,-0.02,0.39,18.95,50051
