BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460660.793713,1.00094,0.00074,1.1234,-0.93,-0.02,20.44,28118
2460660.793919,0.99842,0.00074,1.1227,-0.09,-0.69,20.02,30869
2460660.794118,0.99795,0.00074,1.1220,0.71,-0.41,19.75,32734
2460660.794317,0.99898,0.00074,1.1213,0.01,0.12,20.23,30070
2460660.794522,0.99825,0.00074,1.1206,-0.25,-0.02,19.63,32761
2460660.794721,1.00044,0.00074,1.1200,-1.61,-0.71,19.51,33721
2460660.794927,1.00050,0.00074,1.1193,-2.44,-0.30,20.09,31059
2460660.795125,1.00026,0.00074,1.1187,-0.01,-0.15,19.47,34102
2460660.795324,1.00096,0.00074,1.1180,0.87,0.14,20.43,29417
2460660.795529,0.99907,0.00074,1.1173,0.50,0.63,19.95,31020
2460660.795728,0.99980,0.00074,1.1167,0.21,0.63,20.69,26896
2460660.795934,0.99847,0.00074,1.1160,0.26,0.57,20.25,27291
2460660.796132,1.00034,0.00074,1.1154,0.56,-0.63,20.41,26405
2460660.796338,0.99849,0.00074,1.1147,1.25,0.87,20.54,29297
2460660.796536,0.99873,0.00073,1.1141,0.04,0.28,19.78,32213
2460660.796741,0.99894,0.00073,1.1134,-1.04,-0.33,19.82,30114
2460660.796940,0.99838,0.00073,1.1128,-2.39,-1.04,20.52,33923
2460660.797138,0.99873,0.00073,1.1121,-0.79,-0.79,19.50,32795
2460660.797365,0.99868,0.00073,1.1114,-0.02,0.01,19.87,30147
2460660.797599,0.99891,0.00073,1.1107,0.75,-0.02,20.00,31995
2460660.797797,0.99884,0.00073,1.1100,0.36,0.51,19.87,30892
2460660.798003,0.99890,0.00073,1.1094,0.14,1.11,19.90,32768
2460660.798202,0.99995,0.00073,1.1088,0.66,-0.23,19.86,32076
2460660.798400,0.99896,0.00073,1.1082,-0.11,0.57,19.77,32223
2460660.798606,0.99833,0.00073,1.1075,-0.04,-1.46,20.63,27076
2460660.798805,0.99637,0.00073,1.1069,-0.92,1.12,20.42,26596
2460660.799010,1.00055,0.00073,1.1063,-0.78,-0.62,20.79,26089
2460660.799208,0.99822,0.00073,1.1057,-1.65,-1.44,20.91,23803
2460660.799407,0.99706,0.00073,1.1051,-1.30,0.11,20.71,26317
2460660.799613,0.99918,0.00073,1.1044,0.28,-0.03,20.44,25675
2460660.799812,0.99897,0.00073,1.1038,0.74,-0.67,20.38,25955
2460660.800017,0.99851,0.00073,1.1032,0.47,0.25,20.32,27423
2460660.800223,0.99876,0.00073,1.1026,0.24,1.42,20.55,27195
2460660.800421,0.99884,0.00073,1.1020,0.27,-0.07,20.68,24749
2460660.800627,0.99905,0.00073,1.1014,0.26,-0.21,21.34,26634
2460660.800825,0.99975,0.00073,1.1008,0.38,0.21,19.55,32971
2460660.801066,1.00035,0.00073,1.1001,-0.65,-0.03,20.70,25353
2460660.801272,0.99712,0.00073,1.0995,-0.71,-0.83,20.57,27445
2460660.801471,1.00057,0.00073,1.0989,-2.39,-0.51,19.84,31518
2460660.801677,0.99960,0.00073,1.0983,-1.12,-0.08,20.81,28101
2460660.801876,0.99931,0.00073,1.0977,1.26,0.45,20.18,27457
2460660.802074,1.00019,0.00073,1.0971,0.17,-0.72,20.90,23138
2460660.802280,0.99913,0.00073,1.0965,0.68,0.25,21.23,23709
2460660.802478,1.00163,0.00073,1.0959,-0.45,0.87,20.25,27807
2460660.802684,1.00172,0.00073,1.0954,-0.47,0.48,20.30,29721
2460660.802882,0.99819,0.00072,1.0948,-0.03,-0.92,19.79,32090
2460660.803088,1.00008,0.00073,1.0942,1.20,0.48,20.06,28576
2460660.803286,1.00106,0.00072,1.0936,-0.59,0.90,19.90,31242
2460660.803492,1.00006,0.00072,1.0931,-1.52,-0.46,19.27,32627
2460660.803690,0.99761,0.00072,1.0925,-1.63,0.07,20.37,29591
2460660.803896,0.99978,0.00072,1.0919,-0.47,0.01,20.42,28085
2460660.804094,1.00025,0.00072,1.0914,2.74,0.79,20.13,26553
2460660.804300,0.99964,0.00072,1.0908,0.34,-0.88,20.66,27391
2460660.804498,0.99990,0.00072,1.0902,1.93,-0.12,20.45,28122
2460660.804697,0.99968,0.00072,1.0897,0.25,1.63,20.27,28466
2460660.804902,0.99927,0.00072,1.0891,-0.67,0.40,20.03,29325
2460660.805101,0.99944,0.00072,1.0885,-0.17,-1.28,21.20,21029
2460660.805306,0.99791,0.00072,1.0880,-0.61,0.09,20.99,23484
2460660.805505,1.00014,0.00072,1.0874,0.53,0.67,21.69,22186
2460660.805710,1.00018,0.00072,1.0869,-1.10,0.45,20.06,25971
2460660.805908,0.99857,0.00072,1.0863,-1.34,0.93,20.14,29667
2460660.806107,0.99890,0.00072,1.0858,-0.65,-1.64,20.15,31493
2460660.806312,0.99863,0.00072,1.0853,0.47,-0.11,20.64,25668
2460660.806510,0.99957,0.00072,1.0847,0.53,-0.40,19.59,31642
2460660.806716,1.00043,0.00072,1.0842,1.47,1.61,20.26,26316
2460660.806914,1.00060,0.00072,1.0837,0.88,-0.70,20.70,26050
2460660.807318,0.99991,0.00072,1.0826,-0.84,0.53,21.19,23195
2460660.807523,0.99972,0.00072,1.0820,1.21,0.17,20.34,26122
2460660.807722,0.99943,0.00072,1.0815,0.08,-0.35,19.76,31979
2460660.807920,1.00082,0.00072,1.0810,-1.84,0.07,20.01,27928
2460660.808125,1.00142,0.00072,1.0805,-2.09,-1.34,20.83,23512
2460660.808324,0.99907,0.00072,1.0799,-0.74,0.13,20.24,26125
2460660.808530,1.00066,0.00072,1.0794,0.21,-0.03,19.51,30791
2460660.808729,0.99932,0.00072,1.0789,0.71,-1.58,20.58,25519
2460660.808935,0.99952,0.00072,1.0784,1.58,1.15,20.16,26773
2460660.809134,0.99995,0.00072,1.0779,-0.05,-0.62,21.02,25415
